brand,model,complect,type_car,seats,doors,Двигатель,Мощность,Крутящий момент двигателя,Коробка передач,Привод,Разгон до сотни,Максимальная скорость,"Расход топлива (л/100 км)
город / трасса / смешанный",Дорожный просвет,Габариты (длина × ширина × высота),Колёсная база,Объём багажника,Объём багажника максимальный,Объём топливного бака,Масса автомобиля
Genesis,G80,Luxury 2.0L T-GDI 8AT 4WD,Седан класса E,5,4,бензиновый (1998 см³),245 л. с.,353 Н·м,автоматическая (8 ступеней),полный,8.6 секунды,237 км/ч,12.2 / 7.5 / 9.2,150 мм,4990 × 1890 × 1480,3010 мм,493 л,493 л,77 л,2015 кг
Genesis,G80,Ultimate 3.3 T-GDI 8AT 4WD,Седан класса E,5,4,бензиновый (3342 см³),370 л. с.,510 Н·м,автоматическая (8 ступеней),полный,6.2 секунды,240 км/ч,16.9 / 8.7 / 11.7,150 мм,4990 × 1890 × 1480,3010 мм,493 л,493 л,77 л,2090 кг
Genesis,G90,Premier 3.8L GDI 8AT 4WD,Седан класса F,4,5,бензиновый (3778 см³),309 л. с.,391 Н·м,автоматическая (8 ступеней),полный,6.9 секунды,240 км/ч,16.2 / 8.9 / 11.6,150 мм,5205 × 1915 × 1495,3160 мм,484 л,484 л,83 л,2155 кг
Genesis,G90,Elite 3.8L GDI 8AT 4WD,Седан класса F,4,5,бензиновый (3778 см³),309 л. с.,391 Н·м,автоматическая (8 ступеней),полный,6.9 секунды,240 км/ч,16.2 / 8.9 / 11.6,150 мм,5205 × 1915 × 1495,3160 мм,484 л,484 л,83 л,2155 кг
Genesis,G90,Elite 3.3L T-GDI 8AT 4WD,Седан класса F,4,5,бензиновый (3342 см³),370 л. с.,510 Н·м,автоматическая (8 ступеней),полный,6.2 секунды,240 км/ч,16.9 / 9.1 / 12,150 мм,5205 × 1915 × 1495,3160 мм,484 л,484 л,83 л,2265 кг
Genesis,G90,Royal 3.3L T-GDI 8AT 4WD,Седан класса F,4,5,бензиновый (3342 см³),370 л. с.,510 Н·м,автоматическая (8 ступеней),полный,6.2 секунды,240 км/ч,16.9 / 9.1 / 12,150 мм,5205 × 1915 × 1495,3160 мм,484 л,484 л,83 л,2265 кг
Genesis,G90,Royal 5.0L GDI 8AT 4WD,Седан класса F,4,5,бензиновый (5038 см³),413 л. с.,505 Н·м,автоматическая (8 ступеней),полный,5.7 секунды,240 км/ч,17.2 / 9.2 / 12.1,150 мм,5205 × 1915 × 1495,3160 мм,484 л,484 л,83 л,2325 кг
Genesis,G90,G90 L 5.0L GDI 8AT 4WD,Седан класса F,4,5,бензиновый (5038 см³),413 л. с.,505 Н·м,автоматическая (8 ступеней),полный,6.3 секунды,240 км/ч,17.8 / 9.1 / 12.3,150 мм,5495 × 1915 × 1495,3450 мм,484 л,484 л,83 л,2345 кг
Genesis,GV80,Prestige 2.5 T-GDI 8AT 4WD,Большой кроссовер,5,7,бензиновый (2497 см³),249 л. с.,422 Н·м,автоматическая (8 ступеней),полный,7.5 секунды,224 км/ч,14.5 / 8.1 / 10.4,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2175 кг
Genesis,GV80,Executive 2.5 T-GDI 8AT 4WD,Большой кроссовер,5,7,бензиновый (2497 см³),249 л. с.,422 Н·м,автоматическая (8 ступеней),полный,7.5 секунды,224 км/ч,14.5 / 8.1 / 10.4,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2175 кг
Genesis,GV80,Executive 3.0 D VGT 8AT 4WD,Большой кроссовер,5,7,дизельный (2996 см³),249 л. с.,588 Н·м,автоматическая (8 ступеней),полный,7.5 секунды,220 км/ч,12 / 7 / 8.8,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2230 кг
Genesis,GV80,Premium 2.5 T-GDI 8AT 4WD,Большой кроссовер,5,7,бензиновый (2497 см³),249 л. с.,422 Н·м,автоматическая (8 ступеней),полный,7.5 секунды,224 км/ч,14.5 / 8.1 / 10.4,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2175 кг
Genesis,GV80,Premium 3.0 D VGT 8AT 4WD,Большой кроссовер,5,7,дизельный (2996 см³),249 л. с.,588 Н·м,автоматическая (8 ступеней),полный,7.5 секунды,220 км/ч,12 / 7 / 8.8,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2230 кг
Genesis,GV80,Luxury 2.5 T-GDI 8AT 4WD,Большой кроссовер,5,7,бензиновый (2497 см³),249 л. с.,422 Н·м,автоматическая (8 ступеней),полный,7.5 секунды,224 км/ч,14.5 / 8.1 / 10.4,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2175 кг
Genesis,GV80,Premium 3.5 T-GDI 8AT 4WD,Большой кроссовер,5,7,бензиновый (3470 см³),379 л. с.,530 Н·м,автоматическая (8 ступеней),полный,5.5 секунды,240 км/ч,16.2 / 9.1 / 11.7,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2230 кг
Genesis,GV80,Luxury 3.0 D VGT 8AT 4WD,Большой кроссовер,5,7,дизельный (2996 см³),249 л. с.,588 Н·м,автоматическая (8 ступеней),полный,7.5 секунды,220 км/ч,12 / 7 / 8.8,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2230 кг
Genesis,GV80,Luxury 3.5 T-GDI 8AT 4WD,Большой кроссовер,5,7,бензиновый (3470 см³),379 л. с.,530 Н·м,автоматическая (8 ступеней),полный,5.5 секунды,240 км/ч,16.2 / 9.1 / 11.7,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2230 кг
Genesis,GV80,Elite 3.0 D VGT 8AT 4WD,Большой кроссовер,5,7,дизельный (2996 см³),249 л. с.,588 Н·м,автоматическая (8 ступеней),полный,7.5 секунды,220 км/ч,12 / 7 / 8.8,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2230 кг
Genesis,GV80,Elite 3.5 T-GDI 8AT 4WD,Большой кроссовер,5,7,бензиновый (3470 см³),379 л. с.,530 Н·м,автоматическая (8 ступеней),полный,5.5 секунды,240 км/ч,16.2 / 9.1 / 11.7,205 мм,4945 × 1975 × 1715,2955 мм,727 л,727 л,80 л,2230 кг
Infiniti,Q50,2.0 Pure,Седан класса D,5,4,бензиновый (1991 см³),211 л. с.,350 Н·м,автоматическая (7 ступеней),задний,7.3 секунды,245 км/ч,9.3 / 5.7 / 7,126 мм,4800 × 1820 × 1455,2850 мм,500 л,500 л,80 л,1643 кг
Infiniti,Q50,2.0 Luxe,Седан класса D,5,4,бензиновый (1991 см³),211 л. с.,350 Н·м,автоматическая (7 ступеней),задний,7.3 секунды,245 км/ч,9.3 / 5.7 / 7,126 мм,4800 × 1820 × 1455,2850 мм,500 л,500 л,80 л,1643 кг
Infiniti,Q50,2.0 Sport,Седан класса D,5,4,бензиновый (1991 см³),211 л. с.,350 Н·м,автоматическая (7 ступеней),задний,7.3 секунды,245 км/ч,9.3 / 5.7 / 7,126 мм,4800 × 1820 × 1455,2850 мм,500 л,500 л,80 л,1643 кг
Infiniti,Q50,3.0 Red Sport,Седан класса D,5,4,бензиновый (2997 см³),405 л. с.,475 Н·м,автоматическая (7 ступеней),полный,5.4 секунды,250 км/ч,13.3 / 7 / 9.3,126 мм,4800 × 1820 × 1455,2850 мм,500 л,500 л,70 л,1801 кг
Infiniti,Q60,2.0 Premium,Спорткупе класса D,4,2,бензиновый (1991 см³),211 л. с.,350 Н·м,автоматическая (7 ступеней),задний,7.4 секунды,235 км/ч,9.2 / 5.6 / 6.9,125 мм,4690 × 1850 × 1395,2850 мм,342 л,342 л,80 л,1722 кг
Infiniti,QX50,2.0 AWD Pure,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,380 Н·м,вариатор (0 ступеней),полный,7.3 секунды,220 км/ч,10.5 / 7.6 / 8.6,217 мм,4693 × 1903 × 1679,2800 мм,565 л,1139 л,60 л,1884 кг
Infiniti,QX50,2.0 AWD Luxe,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,380 Н·м,вариатор (0 ступеней),полный,7.3 секунды,220 км/ч,10.5 / 7.6 / 8.6,217 мм,4693 × 1903 × 1679,2800 мм,565 л,1139 л,60 л,1884 кг
Infiniti,QX50,2.0 AWD Luxe Navi,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,380 Н·м,вариатор (0 ступеней),полный,7.3 секунды,220 км/ч,10.5 / 7.6 / 8.6,217 мм,4693 × 1903 × 1679,2800 мм,565 л,1139 л,60 л,1884 кг
Infiniti,QX50,2.0 AWD Essential,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,380 Н·м,вариатор (0 ступеней),полный,7.3 секунды,220 км/ч,10.5 / 7.6 / 8.6,217 мм,4693 × 1903 × 1679,2800 мм,565 л,1139 л,60 л,1884 кг
Infiniti,QX50,2.0 AWD Sensory,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,380 Н·м,вариатор (0 ступеней),полный,7.3 секунды,220 км/ч,10.5 / 7.6 / 8.6,217 мм,4693 × 1903 × 1679,2800 мм,565 л,1139 л,60 л,1884 кг
Infiniti,QX50,2.0 AWD Autograph,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,380 Н·м,вариатор (0 ступеней),полный,7.3 секунды,220 км/ч,10.5 / 7.6 / 8.6,217 мм,4693 × 1903 × 1679,2800 мм,565 л,1139 л,60 л,1884 кг
Infiniti,QX60,3.5 AWD Elegance,Большой кроссовер,7,5,бензиновый (3498 см³),283 л. с.,350 Н·м,вариатор (0 ступеней),полный,8.2 секунды,190 км/ч,14.3 / 8.4 / 10.5,187 мм,5094 × 1960 × 1813,2900 мм,447 л,2166 л,74 л,2041 кг
Infiniti,QX60,3.5 AWD Premium,Большой кроссовер,7,5,бензиновый (3498 см³),283 л. с.,350 Н·м,вариатор (0 ступеней),полный,8.2 секунды,190 км/ч,14.3 / 8.4 / 10.5,187 мм,5094 × 1960 × 1813,2900 мм,447 л,2166 л,74 л,2041 кг
Infiniti,QX60,3.5 AWD Elite,Большой кроссовер,7,5,бензиновый (3498 см³),283 л. с.,350 Н·м,вариатор (0 ступеней),полный,8.2 секунды,190 км/ч,14.3 / 8.4 / 10.5,187 мм,5094 × 1960 × 1813,2900 мм,447 л,2166 л,74 л,2041 кг
Infiniti,QX60,3.5 AWD Hi-Tech,Большой кроссовер,7,5,бензиновый (3498 см³),283 л. с.,350 Н·м,вариатор (0 ступеней),полный,8.2 секунды,190 км/ч,14.3 / 8.4 / 10.5,187 мм,5094 × 1960 × 1813,2900 мм,447 л,2166 л,74 л,2041 кг
Infiniti,QX60,2.5 HEV AWD Elite,Большой кроссовер,7,5,гибридный (2488 см³),231 л. с.,330 Н·м,вариатор (0 ступеней),полный,8.6 секунды,190 км/ч,10.5 / 7.3 / 8.5,178 мм,5094 × 1960 × 1813,2900 мм,447 л,2166 л,74 л,2132 кг
Infiniti,QX60,2.5 HEV AWD Hi-Tech,Большой кроссовер,7,5,гибридный (2488 см³),231 л. с.,330 Н·м,вариатор (0 ступеней),полный,8.6 секунды,190 км/ч,10.5 / 7.3 / 8.5,178 мм,5094 × 1960 × 1813,2900 мм,447 л,2166 л,74 л,2132 кг
Infiniti,QX80,Luxe,Большой внедорожник,7,8,бензиновый (5552 см³),405 л. с.,560 Н·м,автоматическая (7 ступеней),полный,7.5 секунды,210 км/ч,20.6 / 11 / 14.5,234 мм,5340 × 2030 × 1925,3075 мм,470 л,2693 л,100 л,2817 кг
Infiniti,QX80,Luxe ProACTIVE,Большой внедорожник,7,8,бензиновый (5552 см³),405 л. с.,560 Н·м,автоматическая (7 ступеней),полный,7.5 секунды,210 км/ч,20.6 / 11 / 14.5,234 мм,5340 × 2030 × 1925,3075 мм,470 л,2693 л,100 л,2817 кг
Hyundai,Creta,Standart 1.6 MT,Компактный кроссовер,5,5,бензиновый (1591 см³),123 л. с.,151 Н·м,механическая (6 ступеней),передний,12.3 секунды,169 км/ч,9 / 5.8 / 7,190 мм,4270 × 1780 × 1630,2590 мм,402 л,1396 л,55 л,1345 кг
Hyundai,Creta,Active 1.6 MT,Компактный кроссовер,5,5,бензиновый (1591 см³),123 л. с.,151 Н·м,механическая (6 ступеней),передний,12.3 секунды,169 км/ч,9 / 5.8 / 7,190 мм,4270 × 1780 × 1630,2590 мм,402 л,1396 л,55 л,1365 кг
Hyundai,Creta,Standart 1.6 AT,Компактный кроссовер,5,5,бензиновый (1591 см³),123 л. с.,151 Н·м,автоматическая (6 ступеней),передний,12.1 секунды,169 км/ч,9.2 / 5.9 / 7.1,190 мм,4270 × 1780 × 1630,2590 мм,402 л,1396 л,55 л,1374 кг
Hyundai,Creta,Active 1.6 AT,Компактный кроссовер,5,5,бензиновый (1591 см³),123 л. с.,151 Н·м,автоматическая (6 ступеней),передний,12.1 секунды,169 км/ч,9.2 / 5.9 / 7.1,190 мм,4270 × 1780 × 1630,2590 мм,402 л,1396 л,55 л,1374 кг
Hyundai,Creta,Active 1.6 MT 4WD,Компактный кроссовер,5,5,бензиновый (1591 см³),121 л. с.,148 Н·м,механическая (6 ступеней),полный,12.9 секунды,167 км/ч,9.6 / 6.2 / 7.4,190 мм,4270 × 1780 × 1630,2590 мм,402 л,1396 л,55 л,1420 кг
Hyundai,Creta,Comfort 1.6 AT,Компактный кроссовер,5,5,бензиновый (1591 см³),123 л. с.,151 Н·м,автоматическая (6 ступеней),передний,12.1 секунды,169 км/ч,9.2 / 5.9 / 7.1,190 мм,4270 × 1780 × 1630,2590 мм,402 л,1396 л,55 л,1374 кг
Hyundai,Creta,Active 1.6 AT 4WD,Компактный кроссовер,5,5,бензиновый (1591 см³),121 л. с.,148 Н·м,автоматическая (6 ступеней),полный,13.1 секунды,167 км/ч,9.9 / 6.3 / 7.6,190 мм,4270 × 1780 × 1665,2590 мм,402 л,1396 л,55 л,1440 кг
Hyundai,Creta,Comfort 1.6 MT 4WD,Компактный кроссовер,5,5,бензиновый (1591 см³),121 л. с.,148 Н·м,механическая (6 ступеней),полный,12.9 секунды,167 км/ч,9.6 / 6.2 / 7.4,190 мм,4270 × 1780 × 1630,2590 мм,402 л,1396 л,55 л,1420 кг
Hyundai,Creta,Travel 1.6 MT,Компактный кроссовер,5,5,бензиновый (1591 см³),123 л. с.,151 Н·м,механическая (6 ступеней),передний,12.3 секунды,169 км/ч,9 / 5.8 / 7,190 мм,4270 × 1780 × 1665,2590 мм,402 л,1396 л,55 л,1385 кг
Hyundai,Creta,Comfort 2.0 AT,Компактный кроссовер,5,5,бензиновый (1999 см³),150 л. с.,192 Н·м,автоматическая (6 ступеней),передний,10.7 секунды,183 км/ч,10.2 / 6 / 7.5,190 мм,4270 × 1780 × 1665,2590 мм,402 л,1396 л,55 л,1405 кг
Hyundai,Creta,Comfort 1.6 AT 4WD,Компактный кроссовер,5,5,бензиновый (1591 см³),121 л. с.,148 Н·м,автоматическая (6 ступеней),полный,13.1 секунды,167 км/ч,9.9 / 6.3 / 7.6,190 мм,4270 × 1780 × 1665,2590 мм,402 л,1396 л,55 л,1440 кг
Hyundai,Creta,Travel 1.6 AT,Компактный кроссовер,5,5,бензиновый (1591 см³),123 л. с.,151 Н·м,автоматическая (6 ступеней),передний,12.1 секунды,169 км/ч,9.2 / 5.9 / 7.1,190 мм,4270 × 1780 × 1665,2590 мм,402 л,1396 л,55 л,1394 кг
Hyundai,Creta,Travel 2.0 AT,Компактный кроссовер,5,5,бензиновый (1999 см³),150 л. с.,192 Н·м,автоматическая (6 ступеней),передний,10.7 секунды,183 км/ч,10.2 / 6 / 7.5,190 мм,4270 × 1780 × 1665,2590 мм,402 л,1396 л,55 л,1405 кг
Hyundai,Creta,Travel 1.6 AT 4WD,Компактный кроссовер,5,5,бензиновый (1591 см³),121 л. с.,148 Н·м,автоматическая (6 ступеней),полный,13.1 секунды,167 км/ч,9.9 / 6.3 / 7.6,190 мм,4270 × 1780 × 1665,2590 мм,402 л,1396 л,55 л,1440 кг
Hyundai,Creta,Travel 2.0 AT 4WD,Компактный кроссовер,5,5,бензиновый (1999 см³),150 л. с.,192 Н·м,автоматическая (6 ступеней),полный,11.3 секунды,179 км/ч,10.6 / 6.5 / 8,190 мм,4270 × 1780 × 1665,2590 мм,402 л,1396 л,55 л,1472 кг
Hyundai,Creta,Style 2.0 AT 4WD,Компактный кроссовер,5,5,бензиновый (1999 см³),150 л. с.,192 Н·м,автоматическая (6 ступеней),полный,11.3 секунды,179 км/ч,10.6 / 6.5 / 8,190 мм,4270 × 1780 × 1665,2590 мм,402 л,1396 л,55 л,1472 кг
